Frame,Name_Time (Seconds),0_X,0_Y,0_Z,1_X,1_Y,1_Z,2_X,2_Y,2_Z,3_X,3_Y,3_Z,4_X,4_Y,4_Z,5_X,5_Y,5_Z,6_X,6_Y,6_Z
3831,31.925,-54.230736,194.567886,582.964783,-34.394756,108.903648,513.100281,-54.342785,90.465118,497.359558,-39.154972,69.049385,486.661346,-57.376774,48.409283,479.900604,-42.849304,26.823761,473.842468,-60.976173,6.780439,470.391632
3832,31.933333,-54.229645,194.570465,582.968872,-34.394566,108.909546,513.112793,-54.349216,90.459526,497.371246,-39.14856,69.034981,486.658417,-57.381195,48.394035,479.913025,-42.841476,26.78986,473.862762,-60.975197,6.740628,470.420349
3833,31.941667,-54.229267,194.566406,582.961426,-34.388103,108.898186,513.0896,-54.352398,90.449394,497.355774,-39.145191,69.01532,486.648773,-57.384571,48.370266,479.930176,-42.8381,26.755619,473.876617,-60.980778,6.691823,470.454773
3834,31.95,-54.230022,194.567856,582.97406,-34.386906,108.895058,513.101868,-54.35952,90.437553,497.356476,-39.142864,68.990707,486.657135,-57.390366,48.340744,479.943817,-42.836155,26.713156,473.909088,-60.987621,6.639707,470.48819
3835,31.958333,-54.232689,194.571396,582.981323,-34.373524,108.894821,513.088928,-54.387161,90.419502,497.358093,-39.125057,68.962402,486.656219,-57.420021,48.301224,479.98233,-42.816792,26.661526,473.931122,-61.01643,6.571624,470.547638
3836,31.966667,-54.229614,194.568878,582.97229,-34.361134,108.890427,513.08429,-54.416836,90.390999,497.314972,-39.112885,68.92897,486.659546,-57.452248,48.257622,480.022278,-42.799679,26.602396,473.953674,-61.048588,6.467591,470.608154
3837,31.975,-54.229301,194.570007,582.96814,-34.345978,108.885384,513.072876,-54.44598,90.375519,497.309479,-39.099655,68.904869,486.666779,-57.474373,48.211872,480.036011,-42.785549,26.521425,473.989685,-61.075607,6.328228,470.667236
3838,31.983333,-54.227291,194.568298,582.967407,-34.336491,108.88208,513.073669,-54.470592,90.364128,497.311981,-39.085613,68.883972,486.659058,-57.510925,48.159702,480.073578,-42.770218,26.409388,474.029236,-61.101559,6.144318,470.763885
3839,31.991667,-54.227169,194.566925,582.972107,-34.31834,108.891495,513.067566,-54.500465,90.361343,497.316467,-39.075932,68.857536,486.635559,-57.536114,48.081551,480.089172,-42.765297,26.275509,474.039215,-61.14072,5.956903,470.955292
3840,32,-54.228573,194.567444,582.971252,-34.307709,108.908455,513.057129,-54.525311,90.370537,497.32077,-39.061211,68.831688,486.623627,-57.56292,47.988342,480.058319,-42.759518,26.133377,474.103607,-61.164261,5.755919,471.04715
3841,32.008333,-54.229485,194.56955,582.971252,-34.295498,108.937485,513.070923,-54.54921,90.382217,497.33313,-39.050575,68.798439,486.60556,-57.585182,47.889725,480.074249,-42.748249,25.980328,474.17395,-61.175529,5.557574,471.186615
3842,32.016667,-54.229862,194.572617,582.971191,-34.280476,108.946381,513.073669,-54.57111,90.370079,497.321686,-39.035934,68.745575,486.577271,-57.608116,47.77943,480.095825,-42.728931,25.818274,474.272766,-61.199501,5.339399,471.349121
3843,32.025,-54.230076,194.57283,582.97699,-34.269791,108.938385,513.06073,-54.595097,90.336365,497.315369,-39.015633,68.682281,486.563232,-57.62434,47.667183,480.142059,-42.70887,25.663971,474.358124,-61.220631,5.111808,471.533447
3844,32.033333,-54.23167,194.56514,582.965637,-34.261517,108.912598,513.035706,-54.624893,90.282059,497.307312,-38.997719,68.610085,486.575867,-57.63884,47.556595,480.177368,-42.687809,25.501606,474.465881,-61.226028,4.903319,471.704987
3845,32.041667,-54.232201,194.567963,582.972107,-34.257046,108.884064,513.019531,-54.648094,90.217247,497.321716,-38.983944,68.524559,486.62793,-57.652485,47.437546,480.250671,-42.665176,25.330421,474.619507,-61.239635,4.687312,471.912109
3846,32.05,-54.228725,194.567276,582.965759,-34.242241,108.851974,512.991943,-54.677593,90.145554,497.334167,-38.974339,68.423203,486.677979,-57.670193,47.296772,480.353607,-42.642166,25.158224,474.792389,-61.238235,4.457303,472.068146
3847,32.058333,-54.228657,194.569275,582.974365,-34.239784,108.815613,512.986877,-54.698677,90.067123,497.350952,-38.969261,68.306175,486.746857,-57.688633,47.127174,480.414948,-42.615326,24.987457,474.93689,-61.240913,4.267644,472.263
3848,32.066667,-54.227772,194.565781,582.960938,-34.226974,108.79229,512.967957,-54.728416,89.980637,497.330688,-38.953636,68.180428,486.769257,-57.709343,46.962311,480.49353,-42.584263,24.817703,475.108124,-61.256775,4.062597,472.522736
3849,32.075,-54.229347,194.569321,582.970337,-34.220131,108.767036,512.949219,-54.763515,89.901794,497.313721,-38.933212,68.049179,486.790344,-57.730793,46.813915,480.569733,-42.559551,24.61631,475.277008,-61.282429,3.809347,472.83783
3850,32.083333,-54.230152,194.568741,582.972717,-34.203125,108.73938,512.917786,-54.800861,89.828194,497.315521,-38.91774,67.939926,486.80365,-57.757648,46.654331,480.643707,-42.542274,24.399952,475.422363,-61.283756,3.518072,473.060242
3851,32.091667,-54.228264,194.56691,582.96637,-34.190414,108.716583,512.899475,-54.837044,89.762001,497.312897,-38.901783,67.850067,486.802795,-57.792015,46.485962,480.719788,-42.524582,24.162033,475.534363,-61.311817,3.209989,473.396667
3852,32.1,-54.229321,194.566513,582.964539,-34.174202,108.713081,512.882141,-54.867329,89.716118,497.31012,-38.888222,67.764816,486.81897,-57.823078,46.304703,480.783691,-42.499302,23.913626,475.678345,-61.340057,2.890108,473.690948
3853,32.108333,-54.228065,194.565964,582.963806,-34.161304,108.713921,512.877136,-54.901215,89.679359,497.313995,-38.876072,67.673225,486.836243,-57.851749,46.130455,480.848053,-42.492657,23.658728,475.839142,-61.36552,2.577415,473.997284
3854,32.116667,-54.229477,194.569366,582.973877,-34.144577,108.721146,512.860901,-54.925846,89.64473,497.295807,-38.862843,67.579079,486.851593,-57.876427,45.945656,480.907715,-42.463905,23.402363,476.020782,-61.394394,2.262124,474.312866
3855,32.125,-54.229229,194.568405,582.968018,-34.130116,108.707397,512.843384,-54.948212,89.60434,497.296021,-38.841801,67.467422,486.869843,-57.900681,45.765041,480.976929,-42.440071,23.159033,476.170685,-61.408131,1.949924,474.586548
3856,32.133333,-54.229149,194.567719,582.966125,-34.116932,108.688576,512.830627,-54.971733,89.546669,497.283813,-38.822491,67.346146,486.904816,-57.92556,45.575768,481.042511,-42.422806,22.909479,476.352692,-61.421444,1.654383,474.878296
3857,32.141667,-54.230297,194.565933,582.964844,-34.104752,108.664711,512.819092,-54.99641,89.478592,497.283844,-38.803192,67.221497,486.923889,-57.950935,45.400566,481.153076,-42.393314,22.672937,476.573395,-61.440563,1.368719,475.169434
3858,32.15,-54.230175,194.565857,582.966797,-34.093803,108.631119,512.800659,-55.02541,89.381599,497.253265,-38.788746,67.087738,486.959534,-57.979504,45.235607,481.279755,-42.366859,22.462582,476.742157,-61.499321,1.110978,475.580078
3859,32.158333,-54.229797,194.566895,582.966248,-34.083672,108.590805,512.763855,-55.05378,89.279152,497.229492,-38.774132,66.960495,486.983643,-58.01004,45.067322,481.422333,-42.341248,22.25388,476.965729,-61.502056,0.87334,475.848267
3860,32.166667,-54.229336,194.572372,582.976746,-34.069016,108.556862,512.747131,-55.078491,89.180305,497.224091,-38.761425,66.832909,487.016296,-58.03191,44.881351,481.530548,-42.316456,22.053938,477.156769,-61.506882,0.634642,476.170013
3861,32.175,-54.229786,194.570969,582.974731,-34.061897,108.528732,512.731445,-55.113846,89.091911,497.239258,-38.749386,66.702454,487.07196,-58.064781,44.701149,481.635925,-42.300095,21.854986,477.281067,-61.536209,0.39695,476.506287
3862,32.183333,-54.229492,194.569275,582.971863,-34.05357,108.50425,512.718445,-55.139362,89.009697,497.22464,-38.739841,66.581314,487.113037,-58.096249,44.54192,481.738251,-42.277882,21.657515,477.45813,-61.54121,0.176984,476.723358
3863,32.191667,-54.229706,194.568604,582.968933,-34.04393,108.486198,512.70166,-55.167648,88.947746,497.207916,-38.726852,66.471794,487.131927,-58.134247,44.395321,481.865112,-42.270729,21.459911,477.61084,-61.551552,-0.082266,476.99115
3864,32.2,-54.228752,194.565491,582.964722,-34.025074,108.473511,512.663513,-55.19125,88.89447,497.187225,-38.716789,66.379768,487.144409,-58.159081,44.248196,481.936066,-42.252621,21.258236,477.730011,-61.562927,-0.34223,477.198547
3865,32.208333,-54.231972,194.570847,582.978088,-34.010365,108.472725,512.658081,-55.215836,88.851486,497.162872,-38.702087,66.310303,487.15451,-58.179676,44.10215,481.995728,-42.233231,21.052324,477.867828,-61.574539,-0.579998,477.476471
3866,32.216667,-54.231213,194.571686,582.980591,-33.996288,108.473572,512.662231,-55.238777,88.824631,497.145874,-38.688183,66.249977,487.144165,-58.203243,43.954456,482.02066,-42.212166,20.870884,477.988861,-61.56076,-0.82048,477.600922
3867,32.225,-54.232082,194.570404,582.974304,-33.983971,108.476181,512.641663,-55.25972,88.802811,497.139282,-38.667759,66.186935,487.117462,-58.225552,43.830845,482.069733,-42.203121,20.694736,478.09079,-61.597157,-1.0502,477.895538
3868,32.233333,-54.231426,194.571869,582.973083,-33.967827,108.474609,512.614563,-55.279221,88.778236,497.12854,-38.652512,66.131233,487.117523,-58.238861,43.718903,482.112335,-42.174732,20.531473,478.209778,-61.605598,-1.246551,478.107208
3869,32.241667,-54.231117,194.569931,582.970581,-33.952835,108.47094,512.623291,-55.295994,88.746544,497.120819,-38.633923,66.066666,487.118591,-58.253387,43.617569,482.158691,-42.149288,20.376684,478.350189,-61.624199,-1.415389,478.303864
3870,32.25,-54.228783,194.568115,582.96936,-33.940449,108.458832,512.615845,-55.320095,88.704086,497.113037,-38.610458,66.001457,487.125549,-58.269459,43.528454,482.220123,-42.125229,20.253124,478.457855,-61.636223,-1.572623,478.480743
3871,32.258333,-54.228386,194.566345,582.970276,-33.930069,108.449776,512.608948,-55.345577,88.663307,497.104919,-38.593487,65.937836,487.125824,-58.284237,43.446316,482.249512,-42.100174,20.14937,478.553528,-61.650635,-1.708381,478.653992
3872,32.266667,-54.229862,194.567276,582.96991,-33.917404,108.436111,512.590149,-55.368736,88.624405,497.096863,-38.577652,65.872833,487.148956,-58.304485,43.365513,482.290771,-42.077766,20.064598,478.648682,-61.658825,-1.831339,478.803955
3873,32.275,-54.229374,194.567017,582.965027,-33.906189,108.431915,512.581543,-55.397251,88.595757,497.120636,-38.564201,65.819962,487.142456,-58.324303,43.294964,482.336548,-42.055325,19.982529,478.745758,-61.668587,-1.939805,478.931061
3874,32.283333,-54.229397,194.57019,582.973938,-33.890953,108.427864,512.565674,-55.427963,88.57222,497.128418,-38.552399,65.786118,487.153137,-58.34766,43.227444,482.338593,-42.03059,19.903811,478.818359,-61.678684,-2.04216,479.055145
3875,32.291667,-54.22982,194.572571,582.981689,-33.88335,108.43103,512.573425,-55.453583,88.562576,497.133636,-38.543915,65.760284,487.14621,-58.371441,43.175194,482.365601,-42.016357,19.836216,478.878204,-61.700489,-2.142075,479.149109
3876,32.3,-54.23082,194.569031,582.974304,-33.869068,108.437454,512.562012,-55.478531,88.562958,497.119934,-38.530567,65.755157,487.127655,-58.390903,43.13826,482.343384,-42.007286,19.767607,478.913086,-61.715759,-2.242925,479.248596
3877,32.308333,-54.2299,194.568054,582.970276,-33.855289,108.456787,512.574158,-55.499912,88.57811,497.12088,-38.51852,65.762314,487.103882,-58.409409,43.107559,482.335663,-41.992699,19.696012,478.923401,-61.731518,-2.34876,479.331177
3878,32.316667,-54.228336,194.565842,582.963013,-33.841049,108.47747,512.580383,-55.527336,88.610626,497.138733,-38.503639,65.775436,487.079498,-58.42511,43.082962,482.304993,-41.976212,19.627464,478.92334,-61.744526,-2.45061,479.424164
3879,32.325,-54.229736,194.569061,582.970825,-33.829151,108.502449,512.594849,-55.547028,88.63958,497.132843,-38.484879,65.78437,487.043304,-58.444237,43.063759,482.268921,-41.960018,19.56921,478.926056,-61.755939,-2.541487,479.469727
3880,32.333333,-54.230202,194.568375,582.97345,-33.815754,108.52401,512.600647,-55.563801,88.668327,497.125397,-38.464756,65.799492,487.012787,-58.461674,43.048862,482.252136,-41.941593,19.51166,478.904236,-61.762131,-2.616238,479.5224
3881,32.341667,-54.229809,194.566879,582.972412,-33.79879,108.540344,512.602173,-55.581066,88.689972,497.11969,-38.448154,65.815948,486.998932,-58.472553,43.031273,482.235535,-41.923409,19.470251,478.876129,-61.771477,-2.688089,479.54776
3882,32.35,-54.230167,194.567734,582.973083,-33.784966,108.555283,512.598022,-55.599915,88.708282,497.124023,-38.428066,65.828598,486.967133,-58.484367,43.023689,482.215637,-41.903442,19.435556,478.878662,-61.781208,-2.755492,479.576172
3883,32.358333,-54.22966,194.569061,582.971313,-33.770432,108.563812,512.589966,-55.614704,88.716942,497.113861,-38.410774,65.83992,486.967926,-58.500893,43.022808,482.202026,-41.878792,19.407274,478.871643,-61.796391,-2.809563,479.604187
3884,32.366667,-54.229271,194.568542,582.969543,-33.759747,108.573227,512.593079,-55.632202,88.724861,497.098114,-38.394821,65.842644,486.950043,-58.516766,43.012226,482.190765,-41.858242,19.387617,478.8685,-61.813087,-2.849003,479.634247
3885,32.375,-54.230885,194.572525,582.977478,-33.748863,108.578903,512.595093,-55.65218,88.730347,497.119568,-38.381092,65.849602,486.946228,-58.533661,43.005882,482.188416,-41.839748,19.366554,478.864624,-61.834419,-2.888497,479.649445
3886,32.383333,-54.230877,194.57135,582.976562,-33.736893,108.586937,512.611145,-55.672836,88.732315,497.112732,-38.369385,65.849365,486.93631,-58.55529,42.996113,482.17627,-41.823162,19.338938,478.851593,-61.851421,-2.929073,479.665771
3887,32.391667,-54.229057,194.565948,582.96344,-33.725639,108.595123,512.601562,-55.694584,88.740242,497.11322,-38.357948,65.859871,486.931702,-58.578796,42.986084,482.165253,-41.808876,19.310858,478.849701,-61.868904,-2.982143,479.696381
3888,32.4,-54.229786,194.571411,582.977295,-33.713314,108.605042,512.586853,-55.716393,88.751686,497.117188,-38.349346,65.874458,486.916809,-58.604713,42.97221,482.156067,-41.7966,19.275963,478.855774,-61.887257,-3.039307,479.731537
3889,32.408333,-54.231701,194.570877,582.973633,-33.705364,108.61824,512.587524,-55.736168,88.769073,497.114502,-38.340923,65.885384,486.902588,-58.625584,42.951653,482.120758,-41.785637,19.234463,478.838654,-61.900917,-3.110092,479.786255
3890,32.416667,-54.230633,194.571594,582.973145,-33.696354,108.636909,512.596497,-55.755535,88.787125,497.096039,-38.330658,65.892952,486.882324,-58.654041,42.923527,482.108276,-41.773869,19.179783,478.852448,-61.906788,-3.193893,479.819641
3891,32.425,-54.228119,194.567917,582.965515,-33.683456,108.652489,512.591064,-55.77,88.803711,497.083954,-38.319,65.895714,486.86731,-58.675285,42.888298,482.090332,-41.759853,19.117392,478.8479,-61.9244,-3.286667,479.915863
3892,32.433333,-54.230099,194.570435,582.979919,-33.671871,108.670044,512.584167,-55.784039,88.814812,497.075409,-38.3027,65.891426,486.846069,-58.695232,42.847988,482.092682,-41.750397,19.050621,478.857635,-61.942463,-3.386944,480.013062
3893,32.441667,-54.23048,194.567856,582.975037,-33.661819,108.685913,512.591492,-55.795673,88.820557,497.066467,-38.286636,65.881149,486.839172,-58.710323,42.802864,482.08078,-41.733326,18.98016,478.902252,-61.961292,-3.501393,480.115723
3894,32.45,-54.229645,194.568771,582.970642,-33.644924,108.690224,512.581726,-55.812511,88.819153,497.053589,-38.273533,65.860863,486.827393,-58.729195,42.750595,482.092377,-41.712715,18.888805,478.935455,-61.97702,-3.61382,480.234894
3895,32.458333,-54.229527,194.573715,582.974915,-33.629505,108.694901,512.566101,-55.829769,88.809402,497.054077,-38.261192,65.82724,486.839966,-58.747166,42.694874,482.115448,-41.691799,18.797091,479.020172,-61.983528,-3.716134,480.338226
3896,32.466667,-54.229752,194.570663,582.970886,-33.618195,108.693855,512.552063,-55.847233,88.792191,497.061127,-38.248394,65.779144,486.841034,-58.761108,42.625336,482.153412,-41.670719,18.695944,479.092041,-61.992626,-3.827572,480.450104
3897,32.475,-54.230721,194.568573,582.972595,-33.608582,108.689934,512.554321,-55.863651,88.757439,497.046326,-38.233707,65.7285,486.838989,-58.77993,42.542202,482.194977,-41.657372,18.593369,479.174133,-62.00853,-3.951044,480.624573
3898,32.483333,-54.230171,194.567474,582.972595,-33.600185,108.681129,512.547485,-55.884251,88.722466,497.037689,-38.22448,65.669106,486.85025,-58.80497,42.460598,482.267303,-41.646908,18.488882,479.264954,-62.020142,-4.079427,480.810455
3899,32.491667,-54.230568,194.565308,582.968201,-33.59211,108.671341,512.537048,-55.904324,88.68602,497.027771,-38.214298,65.612717,486.860657,-58.830345,42.367836,482.330963,-41.626984,18.383303,479.382935,-62.03899,-4.224704,480.995697
3900,32.5,-54.229141,194.56749,582.968445,-33.584366,108.660187,512.53833,-55.926781,88.649323,497.023499,-38.207329,65.545181,486.855621,-58.855011,42.266869,482.389496,-41.593788,18.256611,479.445831,-62.046516,-4.390249,481.146057
3901,32.508333,-54.229195,194.571243,582.968811,-33.579926,108.65699,512.542786,-55.948452,88.605736,496.999695,-38.196484,65.470818,486.829346,-58.88343,42.154228,482.442474,-41.570213,18.115271,479.596893,-62.053131,-4.554107,481.367188
3902,32.516667,-54.22979,194.571075,582.97113,-33.568729,108.650055,512.523376,-55.970585,88.562965,496.977905,-38.187054,65.396675,486.841919,-58.907871,42.035122,482.512451,-41.553699,17.94813,479.71109,-62.065258,-4.739139,481.599487
3903,32.525,-54.231262,194.569305,582.973083,-33.56049,108.643654,512.511108,-55.992722,88.520683,496.978027,-38.180744,65.323448,486.850159,-58.927784,41.911991,482.602142,-41.539696,17.786331,479.895477,-62.081848,-4.919447,481.825287
3904,32.533333,-54.229889,194.568024,582.977478,-33.551399,108.637085,512.508057,-56.009945,88.477455,496.958496,-38.171494,65.249161,486.892303,-58.941555,41.780655,482.667816,-41.520241,17.624565,480.045471,-62.092319,-5.111418,482.088074
3905,32.541667,-54.228226,194.566208,582.969971,-33.542301,108.629478,512.507446,-56.032211,88.427979,496.953979,-38.161514,65.170837,486.947479,-58.957607,41.643269,482.755981,-41.492977,17.466364,480.222534,-62.095875,-5.312396,482.380035
