Format Version,1.24,Take Name,Take 2025-02-20 06.54.51 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-20 06.54.51.776 下午,Capture Start Frame,11095454,Total Frames in Take,6102,Total Exported Frames,6102,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5708,47.566667,0.000649,0.000086,-0.000056,1.000000,6.363019,117.346931,715.851196,-5.111314,98.854660,709.725098,27.245584,125.884430,719.365112,-3.045194,127.301704,718.463379,-5.109459,98.849319,709.723572,27.246384,125.882568,719.363647,-3.045832,127.308533,718.460327,30.528522,29.549992,649.839539,27.789494,-10.266947,624.438171,25.655235,-50.695766,610.903809,11.465371,-30.555986,616.290833,9.469191,-70.074081,605.817932,12.817099,10.609153,633.646057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,47.575000,0.001326,0.000215,0.000053,0.999999,6.362313,117.342316,715.853455,-5.109551,98.855835,709.705261,27.243914,125.879616,719.373657,-3.047403,127.291489,718.481567,-5.110393,98.843941,709.701172,27.247204,125.879524,719.373535,-3.049903,127.303497,718.485779,30.526955,29.542400,649.857056,27.785183,-10.269056,624.427612,25.656246,-50.699379,610.913818,11.453210,-30.559059,616.221924,9.464028,-70.074257,605.803223,12.817675,10.606870,633.646118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,47.583333,0.001292,0.000776,0.000111,0.999999,6.356883,117.334976,715.858826,-5.119725,98.846756,709.724731,27.241428,125.874939,719.354919,-3.051036,127.283234,718.496826,-5.113533,98.835983,709.721619,27.242889,125.868393,719.352783,-3.058769,127.300697,718.502075,30.521315,29.528749,649.849182,27.785891,-10.275773,624.419189,25.654074,-50.699818,610.909851,11.447537,-30.568052,616.242737,9.462626,-70.082008,605.825134,12.818560,10.599961,633.622498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,47.591667,0.001318,0.000340,0.000073,0.999999,6.357519,117.339661,715.874390,-5.115152,98.852631,709.729309,27.239664,125.877846,719.389221,-3.051933,127.288506,718.504578,-5.115074,98.836533,709.722778,27.242754,125.878456,719.394897,-3.053508,127.307487,718.509277,30.523743,29.530798,649.838440,27.789000,-10.272479,624.413940,25.655796,-50.692055,610.908203,11.450151,-30.564568,616.234131,9.463560,-70.074715,605.815125,12.818702,10.604321,633.618591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,47.600000,0.001256,0.000163,0.000046,0.999999,6.360188,117.347115,715.860962,-5.111312,98.859947,709.714111,27.241552,125.884590,719.382019,-3.049653,127.296791,718.486694,-5.111540,98.847343,709.706604,27.245571,125.885727,719.382202,-3.051464,127.312080,718.487366,30.523808,29.549799,649.842896,27.791695,-10.267405,624.428040,25.653997,-50.685543,610.910400,11.457158,-30.552320,616.275452,9.464431,-70.067673,605.781738,12.814895,10.611199,633.651062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,47.608333,0.000754,0.000121,-0.000041,1.000000,6.357821,117.346191,715.850891,-5.116366,98.854858,709.721619,27.240368,125.883575,719.365234,-3.050516,127.300125,718.465820,-5.115185,98.852898,709.721252,27.240128,125.882210,719.363708,-3.051478,127.303825,718.463257,30.519588,29.542852,649.830566,27.792524,-10.268255,624.419861,25.653683,-50.686886,610.932861,11.454002,-30.548302,616.254089,9.462571,-70.070694,605.814026,12.820559,10.610500,633.632202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,47.616667,0.000939,0.000139,0.000004,1.000000,6.355294,117.345047,715.861816,-5.117450,98.854942,709.726135,27.237198,125.883026,719.378540,-3.053845,127.297180,718.480713,-5.117705,98.847107,709.723572,27.239862,125.882637,719.378479,-3.056292,127.305405,718.483337,30.519690,29.536758,649.858276,27.784943,-10.271887,624.389465,25.651743,-50.696938,610.921265,11.449701,-30.551105,616.240234,9.454048,-70.066269,605.786743,12.817100,10.608728,633.634460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,47.625000,0.001150,0.000300,-0.000006,0.999999,6.359173,117.345703,715.865662,-5.115911,98.858421,709.725891,27.242378,125.881775,719.379272,-3.048926,127.296913,718.491882,-5.115118,98.845978,709.721985,27.246111,125.880051,719.378784,-3.053516,127.311142,718.496216,30.523643,29.533096,649.860229,27.790888,-10.273407,624.378052,25.655416,-50.703697,610.938904,11.447992,-30.557768,616.246582,9.454720,-70.066612,605.753723,12.823729,10.604746,633.632751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716,47.633333,0.000785,0.000046,-0.000008,1.000000,6.362351,117.339516,715.862305,-5.109697,98.847809,709.730225,27.243809,125.878067,719.380310,-3.047034,127.292664,718.476501,-5.108808,98.841026,709.728394,27.247723,125.876549,719.380249,-3.051883,127.300995,718.478455,30.526436,29.528542,649.825500,27.798603,-10.283916,624.408691,25.652054,-50.724422,610.981689,11.438096,-30.568560,616.181519,9.459286,-70.080513,605.774292,12.818611,10.599825,633.656555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,47.641667,0.001265,0.000901,0.000078,0.999999,6.359555,117.335159,715.865295,-5.119782,98.847343,709.735107,27.245527,125.873955,719.355774,-3.047058,127.284172,718.505066,-5.116592,98.839844,709.732422,27.244225,125.868889,719.350830,-3.050761,127.297028,718.514526,30.527868,29.530996,649.861206,27.793921,-10.283317,624.375854,25.652170,-50.725220,610.950439,11.436400,-30.573650,616.193237,9.453933,-70.086700,605.760742,12.820142,10.597422,633.631470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,47.650000,0.001357,0.000642,0.000080,0.999999,6.358293,117.344032,715.861389,-5.117811,98.857307,709.721802,27.242428,125.882256,719.364197,-3.049718,127.292526,718.498108,-5.114051,98.844177,709.718018,27.241634,125.877869,719.362976,-3.052708,127.310143,718.503052,30.524027,29.540937,649.861328,27.792820,-10.278325,624.365601,25.651533,-50.712692,610.941895,11.433075,-30.558590,616.133850,9.447997,-70.080582,605.749878,12.816214,10.605372,633.653870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,47.658333,0.001137,-0.000010,0.000042,0.999999,6.362860,117.348656,715.862427,-5.106666,98.860130,709.716003,27.243073,125.886795,719.388794,-3.047807,127.299042,718.482544,-5.108354,98.850716,709.713989,27.250059,125.888023,719.391602,-3.051437,127.306404,718.483459,30.529306,29.538397,649.859131,27.800200,-10.278378,624.347046,25.651798,-50.704544,610.974976,11.445205,-30.556183,616.176147,9.447923,-70.075264,605.715027,12.827250,10.606671,633.617981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,47.666667,0.000519,0.000098,0.000057,1.000000,6.365542,117.338623,715.868469,-5.104730,98.842148,709.747437,27.246248,125.881760,719.379700,-3.044871,127.291931,718.478271,-5.104012,98.839127,709.746765,27.248814,125.880745,719.379578,-3.048179,127.295982,718.479126,30.528690,29.529251,649.853149,27.800932,-10.291818,624.340210,25.650677,-50.728855,611.005981,11.436885,-30.562096,616.178833,9.450313,-70.089378,605.697083,12.823067,10.597939,633.637756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5721,47.675000,0.000333,-0.000314,-0.000102,1.000000,6.362443,117.338737,715.859741,-5.108676,98.843651,709.736023,27.242970,125.876549,719.385010,-3.046945,127.296013,718.458069,-5.112984,98.839920,709.734924,27.247805,125.880051,719.386536,-3.047488,127.296272,718.457764,30.526070,29.533785,649.850830,27.804092,-10.289292,624.324890,25.654856,-50.730000,610.968628,11.431755,-30.562805,616.105713,9.446285,-70.088196,605.693115,12.822631,10.595619,633.626465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5722,47.683333,0.000654,0.000320,-0.000025,1.000000,6.363238,117.340668,715.875854,-5.112812,98.847755,709.754883,27.246914,125.879410,719.380188,-3.044368,127.294838,718.492493,-5.107657,98.845802,709.757202,27.249250,125.875099,719.377258,-3.050823,127.301750,718.500732,30.530008,29.530323,649.852417,27.807390,-10.297131,624.345032,25.657009,-50.735676,610.963135,11.428643,-30.573622,616.116089,9.445168,-70.093735,605.685181,12.825688,10.591376,633.634521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,47.691667,0.000731,0.000103,0.000031,1.000000,6.367756,117.333832,715.879639,-5.103559,98.840553,709.750854,27.248953,125.874382,719.394287,-3.042104,127.286537,718.493774,-5.104187,98.833359,709.748657,27.252439,125.874313,719.394531,-3.044998,127.293823,718.495667,30.528526,29.516777,649.863037,27.810701,-10.311794,624.320435,25.653328,-50.754242,611.028076,11.427759,-30.584246,616.104614,9.445342,-70.104362,605.668152,12.825741,10.577792,633.663574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724,47.700000,0.000921,0.000047,0.000004,1.000000,6.365758,117.345261,715.861572,-5.105876,98.854950,709.724426,27.247023,125.883339,719.381836,-3.043853,127.297478,718.478455,-5.106039,98.847557,709.719177,27.251558,125.883118,719.378845,-3.050059,127.310844,718.480530,30.526827,29.528460,649.857605,27.808496,-10.302207,624.295471,25.650215,-50.747341,611.031616,11.424572,-30.572603,616.082214,9.437654,-70.091454,605.667114,12.824830,10.586771,633.622498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,47.708333,0.000553,-0.000219,-0.000047,1.000000,6.365531,117.348579,715.847839,-5.104749,98.854935,709.718262,27.245806,125.887093,719.372925,-3.044441,127.303703,718.452393,-5.107060,98.846245,709.716064,27.249451,125.888618,719.371765,-3.046679,127.312851,718.452087,30.525961,29.535234,649.851379,27.808392,-10.299122,624.271729,25.655840,-50.738201,610.991394,11.431276,-30.568779,616.146423,9.435423,-70.091125,605.667969,12.824370,10.591962,633.634583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,47.716667,0.000850,-0.000031,-0.000018,1.000000,6.368191,117.342392,715.861511,-5.103305,98.851707,709.725281,27.249289,125.880051,719.383789,-3.041386,127.295403,718.475464,-5.105282,98.839333,709.723022,27.253471,125.879913,719.384521,-3.043399,127.306374,718.482910,30.527449,29.524208,649.847717,27.813992,-10.316162,624.324280,25.648218,-50.761753,611.039795,11.423265,-30.580151,616.094543,9.437530,-70.104691,605.657532,12.822928,10.581903,633.640503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,47.725000,0.000804,0.000256,0.000007,1.000000,6.367162,117.334518,715.846436,-5.106917,98.842690,709.718445,27.249844,125.873550,719.355957,-3.041418,127.287300,718.464844,-5.104477,98.836021,709.716553,27.251081,125.870781,719.355042,-3.045134,127.296791,718.467651,30.527206,29.523943,649.852173,27.811316,-10.321898,624.293335,25.647076,-50.772087,611.026428,11.420369,-30.592283,616.098877,9.432993,-70.112335,605.668457,12.819478,10.575606,633.661499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5728,47.733333,0.000837,0.000030,-0.000030,1.000000,6.364494,117.344917,715.867249,-5.108171,98.854340,709.732849,27.246212,125.882179,719.386780,-3.044539,127.298203,718.482056,-5.110754,98.844429,709.729736,27.250807,125.883682,719.387451,-3.046592,127.306595,718.484436,30.525743,29.525848,649.857849,27.805222,-10.316156,624.249451,25.647055,-50.772720,611.044006,11.418242,-30.591986,616.096802,9.432906,-70.113052,605.680237,12.824190,10.579269,633.642029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729,47.741667,0.000156,0.000002,-0.000042,1.000000,6.369310,117.340683,715.869263,-5.103481,98.842072,709.759399,27.251049,125.882210,719.378296,-3.039615,127.297775,718.470032,-5.100291,98.838814,709.761292,27.254745,125.878815,719.374146,-3.044220,127.300278,718.467468,30.529078,29.519030,649.826782,27.809940,-10.321276,624.269592,25.646759,-50.776264,611.033691,11.419222,-30.598719,616.090393,9.433593,-70.120514,605.657166,12.824316,10.574173,633.657288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,47.750000,0.000977,0.000277,0.000019,1.000000,6.365361,117.343796,715.865845,-5.108523,98.853813,709.731934,27.247980,125.882133,719.377441,-3.043354,127.295433,718.488159,-5.106407,98.841156,709.722900,27.250618,125.878067,719.373962,-3.049197,127.311302,718.494812,30.528763,29.521942,649.862427,27.812290,-10.321054,624.287170,25.644875,-50.775269,611.031738,11.418678,-30.596411,616.080872,9.432779,-70.122833,605.670959,12.824192,10.574205,633.647095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5731,47.758333,0.001049,0.000495,0.000012,0.999999,6.363175,117.346283,715.861511,-5.113624,98.857330,709.729980,27.247437,125.883835,719.365234,-3.044264,127.297668,718.489319,-5.109461,98.848488,709.727417,27.246500,125.879395,719.363770,-3.047520,127.311035,718.493286,30.526974,29.530771,649.854980,27.805290,-10.317809,624.263245,25.642923,-50.773018,611.035095,11.413401,-30.589376,616.093262,9.427994,-70.117325,605.684326,12.823133,10.581322,633.625549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5732,47.766667,0.000458,0.000283,-0.000018,1.000000,6.363299,117.341812,715.864990,-5.112021,98.846313,709.750488,27.246590,125.882240,719.367493,-3.044650,127.296867,718.477051,-5.108125,98.847649,709.751282,27.247589,125.878571,719.366638,-3.049576,127.299217,718.477051,30.523338,29.526882,649.872803,27.811981,-10.323338,624.279419,25.643312,-50.779003,611.034912,11.416483,-30.597986,616.095642,9.426937,-70.122719,605.671936,12.824155,10.577901,633.615601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,47.775000,0.000994,0.000088,0.000010,1.000000,6.364303,117.334885,715.848877,-5.107606,98.845322,709.710022,27.245750,125.872704,719.368652,-3.045216,127.286613,718.467957,-5.110002,98.834068,709.706177,27.250238,125.874001,719.369202,-3.047356,127.296570,718.471130,30.524849,29.515530,649.881897,27.810923,-10.330017,624.279114,25.643806,-50.786034,611.041382,11.419669,-30.606949,616.085022,9.429674,-70.130249,605.685303,12.823053,10.570496,633.660645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5734,47.783333,0.000659,0.000202,0.000003,1.000000,6.361983,117.338280,715.880676,-5.111584,98.844772,709.756836,27.244352,125.878159,719.389954,-3.046799,127.291885,718.495239,-5.108246,98.839752,709.755615,27.245481,125.874626,719.389038,-3.051304,127.300499,718.497559,30.522484,29.510706,649.858154,27.802500,-10.331492,624.248047,25.640982,-50.787876,611.049133,11.414201,-30.609667,616.093628,9.422254,-70.137642,605.706543,12.816309,10.563231,633.644714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,47.791667,0.000954,0.000047,0.000033,1.000000,6.359221,117.340691,715.859619,-5.111347,98.850113,709.721252,27.239996,125.879753,719.380371,-3.050964,127.292198,718.477051,-5.108717,98.840218,709.709900,27.243023,125.876488,719.376648,-3.056989,127.305328,718.476624,30.519958,29.515747,649.835266,27.803963,-10.329484,624.249268,25.639673,-50.783337,611.049255,11.411656,-30.606747,616.084778,9.423417,-70.127563,605.678040,12.813967,10.564493,633.634399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,47.800000,0.000938,0.000262,-0.000005,1.000000,6.364632,117.344994,715.857971,-5.109961,98.855087,709.725220,27.247559,125.882584,719.369507,-3.043680,127.297279,718.479187,-5.106033,98.846939,709.720398,27.249329,125.878601,719.365723,-3.046945,127.310036,718.481628,30.519674,29.518549,649.829041,27.806499,-10.325444,624.251526,25.637869,-50.774071,611.050110,11.413130,-30.599133,616.075867,9.426048,-70.116119,605.679749,12.820374,10.568599,633.638367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,47.808333,0.001446,0.000689,0.000088,0.999999,6.360941,117.349815,715.852112,-5.115420,98.863998,709.710388,27.245256,125.887764,719.354553,-3.046991,127.297684,718.491516,-5.109577,98.851204,709.702148,27.247066,125.881195,719.349670,-3.055737,127.317894,718.498047,30.522062,29.520710,649.843506,27.807074,-10.323752,624.270142,25.639694,-50.774223,611.056030,11.415072,-30.595184,616.071533,9.424780,-70.114281,605.687256,12.821287,10.572610,633.667297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,47.816667,0.000595,0.000182,-0.000057,1.000000,6.358829,117.344627,715.856506,-5.116688,98.851692,709.734558,27.242071,125.882477,719.365540,-3.048877,127.299698,718.469360,-5.113601,98.849419,709.736084,27.241953,125.878510,719.365906,-3.052167,127.303139,718.465515,30.517408,29.519291,649.856567,27.804726,-10.335061,624.242249,25.639433,-50.778934,611.038635,11.412686,-30.601025,616.083008,9.425711,-70.120277,605.680237,12.820046,10.567656,633.651794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5739,47.825000,0.000661,0.000754,0.000047,1.000000,6.361717,117.339325,715.886719,-5.116951,98.844826,709.775452,27.247185,125.881058,719.372986,-3.045062,127.292099,718.511719,-5.108849,98.839684,709.774048,27.247210,125.873192,719.370361,-3.053260,127.305206,718.515808,30.521622,29.509094,649.861572,27.804743,-10.336687,624.228821,25.642756,-50.787029,611.047668,11.412383,-30.605581,616.064331,9.423510,-70.133064,605.697327,12.815131,10.559345,633.632324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,47.833333,0.000563,-0.000057,-0.000012,1.000000,6.363348,117.332527,715.858582,-5.107608,98.838196,709.732361,27.244160,125.872452,719.377014,-3.046483,127.286926,718.466370,-5.108177,98.831612,709.722229,27.246870,125.872391,719.377747,-3.048905,127.292473,718.458069,30.525303,29.514908,649.859375,27.812040,-10.332863,624.259827,25.645269,-50.781418,611.038818,11.415022,-30.605312,616.073120,9.430249,-70.124786,605.675537,12.821367,10.563244,633.663086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,47.841667,0.000354,-0.000023,-0.000118,1.000000,6.363890,117.346931,715.860657,-5.111407,98.852486,709.742920,27.246750,125.883896,719.374207,-3.043653,127.304420,718.464905,-5.109354,98.849823,709.742249,27.249434,125.881645,719.373596,-3.048424,127.309349,718.466248,30.520599,29.528828,649.855591,27.808346,-10.316894,624.249207,25.642208,-50.767315,611.028687,11.413106,-30.591793,616.077087,9.430093,-70.106049,605.651245,12.822515,10.574427,633.656982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,47.850000,0.000832,0.000123,-0.000051,1.000000,6.363210,117.349815,715.849365,-5.111373,98.859665,709.717285,27.245943,125.886246,719.364868,-3.044916,127.303543,718.465881,-5.108419,98.852768,709.710632,27.245604,125.882668,719.363159,-3.047954,127.311096,718.468384,30.520670,29.532471,649.868225,27.809504,-10.310873,624.255371,25.642921,-50.764149,611.041992,11.410522,-30.584236,616.061646,9.427046,-70.101578,605.656799,12.822174,10.581478,633.642578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,47.858333,0.000757,-0.000030,-0.000020,1.000000,6.361937,117.347191,715.859375,-5.109613,98.855400,709.726501,27.243057,125.885445,719.380005,-3.047612,127.300713,718.471497,-5.108397,98.846138,709.723877,27.247965,125.883446,719.379700,-3.053798,127.312050,718.474426,30.521980,29.522610,649.848328,27.807281,-10.317961,624.240234,25.644093,-50.768719,611.032349,11.411863,-30.586912,616.069824,9.433279,-70.106613,605.654541,12.822826,10.578518,633.648621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,47.866667,0.000807,-0.000025,-0.000023,1.000000,6.364259,117.338928,715.851501,-5.107473,98.847816,709.716980,27.245474,125.876694,719.372803,-3.045199,127.292244,718.464722,-5.107161,98.837234,709.711487,27.248447,125.874756,719.370300,-3.047452,127.302467,718.466614,30.524242,29.514500,649.862427,27.809631,-10.322454,624.243713,25.644926,-50.767483,611.026245,11.417034,-30.588833,616.052673,9.434569,-70.109230,605.644958,12.824256,10.574468,633.655579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,47.875000,0.000522,0.000029,-0.000079,1.000000,6.365952,117.331749,715.852112,-5.108509,98.838432,709.729431,27.248499,125.869202,719.366333,-3.042112,127.287613,718.460693,-5.109609,98.834747,709.728394,27.252369,125.869781,719.366699,-3.044901,127.290726,718.461304,30.525833,29.510735,649.873840,27.809494,-10.320060,624.231201,25.647278,-50.766212,611.030457,11.414762,-30.588343,616.045532,9.438544,-70.103607,605.627441,12.828568,10.572563,633.643250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,47.883333,0.000889,0.000340,0.000045,1.000000,6.363758,117.336319,715.863098,-5.109930,98.844658,709.733887,27.246370,125.876350,719.370605,-3.045147,127.287926,718.484802,-5.107463,98.841988,709.731689,27.250051,125.874969,719.370544,-3.052436,127.295258,718.490112,30.524355,29.523933,649.854065,27.816177,-10.311583,624.245728,25.645182,-50.756866,611.012085,11.415431,-30.581688,616.055420,9.432980,-70.093147,605.624146,12.828123,10.577883,633.638000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,47.891667,0.001306,0.000689,0.000093,0.999999,6.364097,117.351883,715.860229,-5.112090,98.864235,709.723633,27.248335,125.890999,719.360291,-3.043931,127.300400,718.496887,-5.105521,98.854111,709.720581,27.248562,125.884216,719.358032,-3.050795,127.317459,718.502136,30.523478,29.534052,649.856750,27.812813,-10.304214,624.249939,25.647163,-50.742035,611.041016,11.422945,-30.563820,616.081055,9.437084,-70.078377,605.648804,12.825921,10.589096,633.642273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,47.900000,0.001201,0.000268,0.000011,0.999999,6.365062,117.354309,715.854614,-5.109025,98.867279,709.712219,27.247765,125.890717,719.370361,-3.043530,127.304939,718.481201,-5.106286,98.853188,709.708069,27.249018,125.886452,719.371826,-3.047438,127.320305,718.482971,30.525646,29.533657,649.828857,27.815788,-10.303109,624.217957,25.644188,-50.739399,611.020691,11.417850,-30.555071,616.021606,9.434453,-70.073860,605.616150,12.829416,10.589498,633.641602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749,47.908333,0.000737,0.000016,-0.000019,1.000000,6.364374,117.338959,715.840881,-5.107723,98.846909,709.709900,27.245810,125.877380,719.359253,-3.044945,127.292572,718.453491,-5.106204,98.838524,709.707642,27.248241,125.875252,719.358948,-3.048938,127.303154,718.456177,30.525372,29.522400,649.869751,27.812517,-10.309625,624.228821,25.646534,-50.745510,611.028442,11.416234,-30.565247,616.038818,9.434356,-70.077332,605.603516,12.830331,10.581664,633.643433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,47.916667,0.000975,0.000069,-0.000060,1.000000,6.362397,117.339638,715.863159,-5.111859,98.851440,709.724609,27.244905,125.874680,719.383423,-3.045833,127.292786,718.481506,-5.111392,98.838882,709.720642,27.249632,125.873192,719.383118,-3.051099,127.306877,718.485779,30.526213,29.522703,649.856140,27.815687,-10.306578,624.232727,25.642874,-50.741096,611.018188,11.411580,-30.560987,616.028198,9.433509,-70.073265,605.599304,12.826721,10.582476,633.627014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751,47.925000,0.000745,0.000187,-0.000026,1.000000,6.365127,117.337448,715.846741,-5.109311,98.845650,709.719360,27.247879,125.875534,719.358154,-3.043165,127.291161,718.462708,-5.107583,98.838737,709.717407,27.249964,125.873344,719.357483,-3.047020,127.300293,718.465210,30.525696,29.528227,649.837646,27.813431,-10.299554,624.227722,25.650549,-50.716782,610.975525,11.422556,-30.547455,616.061462,9.431281,-70.066261,605.617859,12.827495,10.588302,633.647400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,47.933333,0.001143,0.000424,0.000040,0.999999,6.363120,117.346657,715.858887,-5.111784,98.858231,709.722229,27.246408,125.884712,719.367188,-3.045243,127.297028,718.487183,-5.110290,98.845451,709.718384,27.249388,125.882698,719.369446,-3.051194,127.315567,718.497253,30.524630,29.530281,649.837891,27.812227,-10.293596,624.227844,25.647545,-50.703247,610.986938,11.415057,-30.536501,616.004211,9.429132,-70.057709,605.590271,12.828102,10.595485,633.633118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,47.941667,0.000994,0.000262,0.000067,1.000000,6.365045,117.351242,715.866394,-5.106880,98.860367,709.731506,27.246740,125.891449,719.378967,-3.044702,127.301903,718.488770,-5.102074,98.849541,709.728516,27.247149,125.886200,719.377441,-3.049967,127.318100,718.493164,30.523941,29.533621,649.836426,27.811127,-10.285663,624.215271,25.645943,-50.694588,610.985840,11.421416,-30.533237,616.053650,9.434612,-70.050163,605.616882,12.828417,10.600707,633.637939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,47.950000,0.000362,-0.000078,-0.000069,1.000000,6.364466,117.345474,715.857483,-5.108336,98.849983,709.738281,27.246099,125.884445,719.373413,-3.044344,127.301994,718.460876,-5.107608,98.848511,709.738525,27.247234,125.881683,719.371948,-3.047066,127.303391,718.457825,30.523825,29.529661,649.842896,27.813183,-10.284712,624.208618,25.648327,-50.694679,610.948486,11.415553,-30.534988,616.015381,9.433130,-70.051758,605.637939,12.827668,10.598649,633.635254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
