Format Version,1.24,Take Name,Take 2025-02-27 06.56.51 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-27 06.56.51.395 下午,Capture Start Frame,97609,Total Frames in Take,7724,Total Exported Frames,7724,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
7406,61.716667,-0.000451,-0.000715,-0.000216,1.000000,15.275321,101.396576,463.860046,4.796439,83.835579,453.294067,34.078403,107.678757,475.366272,6.951121,112.675339,462.919708,4.791720,83.845360,453.296112,34.090717,107.682281,475.376617,6.943727,112.662239,462.911835,13.367823,-17.034739,407.638214,50.522469,7.098927,414.112305,4.826972,-92.400879,388.670929,34.083084,-54.006672,378.651184,29.102623,-93.817276,370.479584,50.317219,-35.251587,390.374115,10.952491,-53.699463,394.733673,45.769245,-76.742279,380.085266,36.592518,-11.104180,392.708466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.446106,148.477158,569.772766,,,,,,
7407,61.725000,-0.000784,-0.000680,-0.000387,0.999999,15.275676,101.397385,463.871277,4.790052,83.832932,453.317749,34.081703,107.680809,475.372009,6.955271,112.678368,462.923981,4.789172,83.846771,453.321503,34.093163,107.680618,475.377930,6.944617,112.664703,462.914246,13.366876,-17.028303,407.641876,50.521660,7.091005,414.120117,4.821821,-92.408516,388.681946,34.088688,-54.015869,378.693481,29.103647,-93.824875,370.504791,50.316910,-35.251179,390.370392,10.948208,-53.699928,394.739288,45.764454,-76.739799,380.088440,36.595951,-11.109302,392.710602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.442719,148.481689,569.786865,,,,,,
7408,61.733333,-0.000597,-0.000600,-0.000289,1.000000,15.276508,101.397614,463.865692,4.792626,83.835060,453.307312,34.083153,107.680412,475.365753,6.953745,112.677315,462.923981,4.791657,83.844521,453.305725,34.094944,107.680702,475.370972,6.943109,112.667442,462.915771,13.367991,-17.030647,407.636475,50.521587,7.093018,414.114899,4.817447,-92.409859,388.683258,34.078922,-54.018524,378.682098,29.099789,-93.832527,370.506409,50.312885,-35.262009,390.379303,10.947083,-53.702888,394.745361,45.763927,-76.748749,380.094147,36.594387,-11.115654,392.711060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.489258,148.043335,569.900146,,,,,,
7409,61.741667,-0.000418,-0.000706,-0.000218,1.000000,15.275515,101.397293,463.865417,4.796377,83.837036,453.298492,34.078819,107.678627,475.371735,6.951350,112.676147,462.925964,4.792879,83.845726,453.299164,34.091957,107.680634,475.379120,6.941718,112.665459,462.917938,13.365843,-17.035563,407.641327,50.522278,7.090500,414.121979,4.813416,-92.417389,388.703033,34.081966,-54.029507,378.699249,29.095118,-93.836227,370.521729,50.310841,-35.267349,390.370087,10.940852,-53.709343,394.751312,45.754311,-76.764336,380.089935,36.591404,-11.118045,392.719543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.457123,148.399292,569.802673,,,,,,
7410,61.750000,-0.000148,-0.000331,-0.000101,1.000000,15.277227,101.394180,463.852631,4.794285,83.837181,453.284088,34.087688,107.673737,475.348236,6.949713,112.671593,462.925537,4.795508,83.844826,453.285950,34.095749,107.670998,475.347534,6.941250,112.665756,462.919861,13.366796,-17.038321,407.637146,50.516945,7.087998,414.105835,4.808454,-92.416183,388.697845,34.078228,-54.033653,378.700500,29.094179,-93.846970,370.526489,50.309666,-35.275864,390.387573,10.940709,-53.712242,394.762970,45.750549,-76.763969,380.096954,36.592907,-11.122347,392.709351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.437805,148.521164,569.774353,,,,,,
7411,61.758333,-0.000734,-0.000419,-0.000407,1.000000,15.272919,101.399506,463.879883,4.781093,83.836540,453.330078,34.085197,107.681015,475.371460,6.952469,112.680908,462.938080,4.782294,83.856941,453.343750,34.092171,107.679123,475.377014,6.942881,112.664497,462.928284,13.367814,-17.036720,407.642822,50.522594,7.087505,414.113892,4.807230,-92.423698,388.724640,34.075584,-54.039124,378.711639,29.088421,-93.852913,370.541351,50.303947,-35.280125,390.384888,10.941246,-53.715855,394.773041,45.746742,-76.774475,380.103668,36.593575,-11.126962,392.708923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.487488,148.037918,569.883423,,,,,,
7412,61.766667,-0.000693,-0.000420,-0.000294,1.000000,15.274237,101.398872,463.867432,4.786382,83.834396,453.316162,34.085075,107.683678,475.359528,6.951255,112.678482,462.926514,4.792252,83.853058,453.324554,34.086327,107.678818,475.358704,6.944141,112.664886,462.919067,13.367119,-17.036440,407.639526,50.520142,7.084790,414.108612,4.800306,-92.424080,388.726685,34.080914,-54.055470,378.747864,29.081461,-93.854645,370.550110,50.307446,-35.286060,390.394043,10.935250,-53.717678,394.770386,45.742432,-76.776955,380.121796,36.592564,-11.130019,392.712280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.488922,148.034256,569.881592,,,,,,
7413,61.775000,-0.000214,-0.000263,-0.000077,1.000000,15.276156,101.393929,463.849670,4.792604,83.835022,453.284851,34.087879,107.675896,475.341888,6.947988,112.670822,462.922180,4.790225,83.838715,453.282623,34.095848,107.676491,475.345367,6.942580,112.665268,462.919189,13.365993,-17.040958,407.644562,50.521408,7.080333,414.116547,4.795538,-92.433060,388.738068,34.076557,-54.061462,378.748505,29.076578,-93.866508,370.561127,50.305271,-35.293274,390.395782,10.932095,-53.721199,394.788055,45.738529,-76.788490,380.127350,36.593170,-11.134625,392.720398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.450500,148.421738,569.786743,,,,,,
7414,61.783333,-0.000258,-0.000402,-0.000149,1.000000,15.274093,101.395889,463.871277,4.790965,83.837570,453.305054,34.083515,107.676155,475.368164,6.947797,112.673897,462.940491,4.784538,83.835434,453.301208,34.090553,107.681435,475.373444,6.947207,112.670822,462.939056,13.365953,-17.038080,407.648224,50.515255,7.082430,414.099762,4.791582,-92.434319,388.750916,34.062881,-54.069691,378.725433,29.071245,-93.880455,370.578156,50.298485,-35.296368,390.393646,10.927017,-53.730057,394.792114,45.734192,-76.797707,380.144653,36.591892,-11.138533,392.713928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.480103,148.029144,569.875244,,,,,,
7415,61.791667,-0.000358,0.000008,-0.000096,1.000000,15.276829,101.391571,463.843628,4.786896,83.830032,453.289551,34.095013,107.676117,475.323822,6.948582,112.668510,462.917419,4.794192,83.843102,453.297089,34.093155,107.669830,475.320862,6.943194,112.661880,462.912872,13.365271,-17.042597,407.649170,50.513542,7.075516,414.095856,4.784689,-92.440933,388.766388,34.065296,-54.083759,378.755951,29.068850,-93.886551,370.584412,50.298355,-35.307434,390.395966,10.920635,-53.735081,394.812042,45.735577,-76.811378,380.155121,36.591183,-11.141306,392.715515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.439972,148.402847,569.765686,,,,,,
7416,61.800000,-0.000485,-0.000437,-0.000227,1.000000,15.274605,101.398422,463.864777,4.789470,83.836929,453.305847,34.084217,107.680992,475.360138,6.950130,112.677299,462.928284,4.788607,83.852013,453.312469,34.092369,107.682152,475.373901,6.941300,112.664482,462.922241,13.365926,-17.044687,407.651764,50.515179,7.075229,414.099152,4.782615,-92.442535,388.777222,34.058285,-54.085377,378.735687,29.063303,-93.890915,370.596191,50.295086,-35.311852,390.399719,10.919229,-53.737865,394.811462,45.722145,-76.812531,380.150299,36.587437,-11.142966,392.722382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.438843,148.510559,569.771606,,,,,,
7417,61.808333,-0.000685,-0.000381,-0.000390,1.000000,15.268955,101.396812,463.860199,4.776883,83.834541,453.309448,34.081913,107.677803,475.350922,6.948070,112.678047,462.920135,4.778292,83.849266,453.314606,34.084267,107.676979,475.351898,6.944278,112.664238,462.914001,13.364338,-17.043301,407.646606,50.517574,7.077231,414.105713,4.774482,-92.454849,388.800903,34.053719,-54.095528,378.752777,29.058989,-93.893211,370.609436,50.292763,-35.314297,390.396545,10.916919,-53.737911,394.815857,45.715202,-76.815842,380.151886,36.588840,-11.148395,392.727112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.490601,148.042633,569.907898,,,,,,
7418,61.816667,0.000012,-0.000666,-0.000028,1.000000,15.276451,101.397522,463.852264,4.803144,83.842361,453.271088,34.078285,107.676132,475.362488,6.947923,112.674019,462.923126,4.798914,83.838318,453.260559,34.091587,107.682388,475.374023,6.942823,112.672852,462.922028,13.364499,-17.043478,407.658386,50.513584,7.076956,414.095154,4.770061,-92.453888,388.807312,34.052544,-54.097534,378.761108,29.051584,-93.902992,370.620758,50.290264,-35.317280,390.401947,10.908294,-53.747238,394.804688,45.711761,-76.827682,380.160767,36.587044,-11.150824,392.725464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.501587,148.048309,569.929749,,,,,,
7419,61.825000,-0.000414,-0.000187,-0.000279,1.000000,15.268748,101.395386,463.862671,4.776508,83.836479,453.306458,34.084751,107.674355,475.349518,6.944989,112.675262,462.931946,4.776289,83.841278,453.307983,34.084637,107.674835,475.349548,6.945322,112.670044,462.930328,13.364933,-17.047756,407.656708,50.514214,7.075692,414.100067,4.766207,-92.457924,388.819458,34.049999,-54.109268,378.769836,29.051247,-93.907570,370.621704,50.291790,-35.326408,390.405640,10.899646,-53.743599,394.782104,45.710140,-76.831635,380.187378,36.587463,-11.153492,392.726196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.438049,148.414001,569.761169,,,,,,
7420,61.833333,-0.000760,-0.000487,-0.000401,1.000000,15.270518,101.396851,463.871216,4.780339,83.833214,453.320862,34.081154,107.679192,475.364990,6.950060,112.678101,462.927704,4.781238,83.846802,453.321899,34.090927,107.681221,475.374298,6.942317,112.663597,462.917328,13.363038,-17.044701,407.650665,50.513615,7.073972,414.097534,4.762954,-92.461067,388.828705,34.047943,-54.120384,378.766876,29.040798,-93.914345,370.633545,50.289856,-35.333328,390.413513,10.893246,-53.755192,394.768311,45.702641,-76.832680,380.165924,36.588806,-11.158918,392.722046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.451569,148.519989,569.791077,,,,,,
7421,61.841667,-0.000127,-0.000727,-0.000073,1.000000,15.275639,101.394447,463.854767,4.802058,83.837296,453.277161,34.076626,107.674561,475.365509,6.948232,112.671425,462.921509,4.798578,83.839470,453.264862,34.090481,107.680283,475.375702,6.941546,112.663277,462.915344,13.363291,-17.049330,407.654114,50.514111,7.072630,414.100220,4.759430,-92.464882,388.840027,34.046219,-54.121571,378.788666,29.040655,-93.921326,370.644775,50.289703,-35.335487,390.415802,10.895210,-53.756016,394.791168,45.700726,-76.834686,380.176483,36.585369,-11.161366,392.739441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.441345,148.494781,569.780151,,,,,,
7422,61.850000,-0.000600,-0.000302,-0.000262,1.000000,15.270869,101.397408,463.860809,4.781649,83.834229,453.308746,34.084026,107.681290,475.349640,6.946934,112.676659,462.923981,4.784218,83.843864,453.313171,34.086124,107.678802,475.350006,6.942260,112.669586,462.919250,13.362800,-17.049356,407.650635,50.510326,7.071373,414.088379,4.757905,-92.464470,388.845459,34.046787,-54.125599,378.791748,29.034626,-93.929924,370.674408,50.287971,-35.339970,390.417999,10.893970,-53.768658,394.795105,45.698280,-76.839111,380.175537,36.587597,-11.164219,392.728088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.481842,148.034561,569.869751,,,,,,
7423,61.858333,-0.000246,-0.000212,-0.000090,1.000000,15.277041,101.397232,463.846191,4.791975,83.837914,453.283600,34.090096,107.679459,475.336090,6.949053,112.674271,462.918854,4.796348,83.843719,453.279022,34.095501,107.677063,475.338257,6.942906,112.670029,462.914062,13.364254,-17.050211,407.654266,50.514416,7.072536,414.099915,4.755629,-92.466248,388.846039,34.043076,-54.132805,378.788818,29.030880,-93.925537,370.668823,50.287510,-35.340599,390.420685,10.888936,-53.759590,394.787720,45.694477,-76.844131,380.186005,36.583961,-11.169875,392.712433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.477478,148.024673,569.856384,,,,,,
7424,61.866667,-0.000888,-0.000532,-0.000447,0.999999,15.273108,101.396393,463.869812,4.782246,83.830994,453.323059,34.083302,107.679947,475.363647,6.953774,112.678169,462.922668,4.782821,83.846504,453.330231,34.092838,107.678429,475.373962,6.943185,112.663231,462.911926,13.358399,-17.048038,407.644867,50.512230,7.069363,414.097015,4.754073,-92.473930,388.851257,34.044819,-54.132664,378.780548,29.034140,-93.926331,370.655701,50.284813,-35.344803,390.415680,10.888639,-53.760860,394.790771,45.692280,-76.844109,380.192841,36.585217,-11.167882,392.718903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,61.875000,0.000180,-0.000105,0.000054,1.000000,15.279631,101.396217,463.853821,4.797338,83.842880,453.278534,34.093349,107.674080,475.345001,6.948203,112.671646,462.937866,4.797702,83.838074,453.266724,34.097496,107.675262,475.345520,6.946863,112.674744,462.941650,13.363467,-17.051022,407.655701,50.513622,7.070942,414.099091,4.750905,-92.466438,388.844940,34.043949,-54.135777,378.786285,29.028582,-93.931335,370.678558,50.285404,-35.347172,390.420319,10.889411,-53.760300,394.783569,45.692158,-76.841766,380.191803,36.582790,-11.172700,392.734009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,61.883333,-0.000457,-0.000132,-0.000225,1.000000,15.271253,101.395180,463.864685,4.779735,83.834259,453.311157,34.087845,107.677147,475.348907,6.946180,112.674088,462.933899,4.783494,83.843803,453.316345,34.082649,107.674606,475.345856,6.947638,112.667183,462.931885,13.358013,-17.049042,407.636536,50.513191,7.066353,414.091064,4.753216,-92.468323,388.854828,34.043446,-54.135162,378.796234,29.029993,-93.929970,370.678040,50.283142,-35.342354,390.412811,10.888086,-53.759411,394.788086,45.694260,-76.846275,380.199127,36.583534,-11.176872,392.737152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,61.891667,-0.000454,-0.000570,-0.000165,1.000000,15.269831,101.391945,463.846710,4.789661,83.829819,453.283905,34.075611,107.676102,475.347473,6.944220,112.669853,462.908722,4.783361,83.830147,453.280762,34.085041,107.681068,475.353912,6.941144,112.664627,462.905396,13.357087,-17.047401,407.641388,50.514172,7.070920,414.095184,4.748724,-92.462387,388.835602,34.047871,-54.134552,378.804291,29.028151,-93.929619,370.678955,50.284805,-35.345959,390.418549,10.894105,-53.756187,394.812042,45.690201,-76.845398,380.199127,36.580116,-11.173882,392.714630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,61.900000,-0.000572,-0.000663,-0.000268,1.000000,15.274542,101.397064,463.861176,4.792755,83.834595,453.300537,34.079464,107.680099,475.363953,6.951408,112.676460,462.918976,4.791162,83.848228,453.308136,34.091995,107.680611,475.371674,6.942361,112.664886,462.913177,13.363409,-17.048586,407.650330,50.510357,7.071434,414.099609,4.753929,-92.467415,388.847961,34.041428,-54.131161,378.793823,29.029564,-93.926460,370.672180,50.284412,-35.342255,390.414307,10.890799,-53.770824,394.791595,45.691490,-76.843346,380.194153,36.583412,-11.174540,392.738373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,61.908333,-0.000009,-0.000275,0.000020,1.000000,15.279893,101.394966,463.844940,4.800012,83.838356,453.272675,34.090122,107.675880,475.340149,6.949543,112.670616,462.921875,4.800352,83.842690,453.272095,34.097790,107.674522,475.339569,6.943344,112.667397,462.920685,13.364644,-17.049269,407.651978,50.514557,7.066660,414.092468,4.753369,-92.463470,388.835938,34.043247,-54.132309,378.788513,29.034618,-93.918762,370.651123,50.283852,-35.346165,390.430786,10.896920,-53.771980,394.807709,45.691017,-76.840187,380.188782,36.587173,-11.163095,392.724731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,61.916667,-0.000131,-0.000364,-0.000063,1.000000,15.274579,101.392868,463.852875,4.793685,83.835411,453.283051,34.083790,107.673477,475.349976,6.946262,112.669662,462.925598,4.791043,83.834778,453.281616,34.090572,107.674873,475.353973,6.942151,112.668968,462.923004,13.363815,-17.049231,407.648163,50.512310,7.073145,414.097443,4.761009,-92.467598,388.839966,34.047295,-54.129955,378.791199,29.033600,-93.922890,370.670013,50.284584,-35.343887,390.416534,10.891256,-53.759872,394.788055,45.691551,-76.835884,380.184082,36.583290,-11.171307,392.722870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,61.925000,0.000173,-0.000132,0.000130,1.000000,15.273407,101.390556,463.839233,4.794350,83.835495,453.263580,34.085548,107.671402,475.331360,6.940322,112.664711,462.922699,4.796132,83.832520,453.259705,34.080189,107.671165,475.324646,6.945086,112.667763,462.926422,13.360648,-17.048130,407.632507,50.512901,7.069897,414.094421,4.762686,-92.462975,388.838043,34.048820,-54.118561,378.781647,29.043968,-93.911682,370.650513,50.279736,-35.336311,390.400574,10.894793,-53.768875,394.779663,45.699051,-76.834770,380.194275,36.586166,-11.164089,392.718597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,61.933333,0.000100,-0.000692,0.000033,1.000000,15.276585,101.391113,463.845917,4.805994,83.836540,453.261078,34.077049,107.670006,475.358215,6.946712,112.666740,462.918365,4.796794,83.833015,453.253662,34.092110,107.678459,475.371368,6.943408,112.662727,462.913910,13.364723,-17.048058,407.653015,50.511528,7.071276,414.095703,4.766826,-92.460655,388.827362,34.050591,-54.120705,378.780792,29.048248,-93.907967,370.639221,50.283741,-35.329876,390.409332,10.899073,-53.757648,394.790771,45.698132,-76.827065,380.186554,36.590160,-11.165549,392.728760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,61.941667,-0.001087,-0.000176,-0.000429,0.999999,15.272487,101.395790,463.872833,4.774719,83.825859,453.340515,34.090645,107.684563,475.350769,6.952097,112.676910,462.927094,4.785877,83.847771,453.353241,34.087173,107.674988,475.346313,6.944554,112.664940,462.919037,13.365752,-17.048098,407.644348,50.510509,7.072480,414.097687,4.771102,-92.457176,388.814819,34.054668,-54.113586,378.782562,29.054482,-93.898605,370.635101,50.286766,-35.328300,390.410278,10.896487,-53.751781,394.771454,45.699570,-76.819107,380.173279,36.588779,-11.158627,392.724762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,61.950000,0.000023,-0.000757,0.000001,1.000000,15.277614,101.392532,463.845825,4.807281,83.836990,453.262329,34.076977,107.672005,475.359589,6.948582,112.668549,462.915436,4.797325,83.831718,453.255127,34.092693,107.679543,475.369812,6.942951,112.666382,462.912567,13.368632,-17.045967,407.651733,50.511337,7.074069,414.099915,4.772539,-92.448868,388.785736,34.056751,-54.102291,378.774750,29.062422,-93.890182,370.614075,50.285950,-35.317951,390.404510,10.907844,-53.746819,394.807159,45.705193,-76.815643,380.175446,36.589413,-11.159979,392.726929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,61.958333,-0.000699,-0.000573,-0.000370,1.000000,15.272985,101.396721,463.866943,4.785696,83.833710,453.312653,34.081268,107.678818,475.364716,6.951993,112.677574,462.923370,4.779809,83.846214,453.329437,34.092808,107.680313,475.369659,6.943355,112.665840,462.915833,13.363138,-17.042131,407.629639,50.512077,7.075672,414.097260,4.785158,-92.444038,388.780487,34.059635,-54.094334,378.774475,29.066679,-93.881004,370.610931,50.288258,-35.315197,390.408813,10.919859,-53.757362,394.822937,45.707443,-76.804886,380.158875,36.592621,-11.151626,392.714600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,61.966667,-0.000180,-0.000524,-0.000032,1.000000,15.275606,101.395493,463.849945,4.799166,83.836372,453.278442,34.080753,107.678368,475.352417,6.946897,112.671692,462.918884,4.798337,83.840889,453.280304,34.085754,107.679298,475.352264,6.942744,112.666359,462.916199,13.368545,-17.041567,407.644806,50.510670,7.076613,414.098114,4.792503,-92.440643,388.770294,34.063828,-54.083473,378.751404,29.072083,-93.869102,370.592285,50.286327,-35.309162,390.396790,10.921913,-53.735893,394.815613,45.710125,-76.788292,380.148804,36.592770,-11.149626,392.726440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,61.975000,-0.000531,-0.000039,-0.000200,1.000000,15.277052,101.397636,463.860046,4.784451,83.834618,453.311066,34.095467,107.682251,475.339844,6.951239,112.675987,462.929138,4.792594,83.851089,453.320190,34.096107,107.674789,475.337921,6.942505,112.667175,462.921936,13.368348,-17.040634,407.643341,50.511055,7.078757,414.098389,4.794558,-92.438454,388.759003,34.072876,-54.073643,378.767456,29.080133,-93.868187,370.590210,50.289238,-35.306667,390.402252,10.921723,-53.735767,394.807678,45.721684,-76.784973,380.157532,36.594585,-11.146533,392.730927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.441589,148.482025,569.765930,,,
7438,61.983333,-0.000359,-0.000382,-0.000164,1.000000,15.272697,101.391853,463.851501,4.788613,83.831711,453.289307,34.082779,107.673874,475.346375,6.946703,112.669922,462.918793,4.788321,83.839325,453.291321,34.086498,107.674072,475.348450,6.943253,112.662155,462.914642,13.372218,-17.039843,407.651306,50.513187,7.079160,414.101379,4.805337,-92.430077,388.734222,34.080349,-54.064926,378.757019,29.087317,-93.849327,370.569214,50.290596,-35.294834,390.396759,10.933287,-53.727524,394.776917,45.717655,-76.779610,380.129364,36.594200,-11.142742,392.713684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.451050,148.479874,569.792297,,,
7439,61.991667,0.000093,-0.000658,-0.000009,1.000000,15.277758,101.395149,463.853882,4.804941,83.841309,453.270050,34.079552,107.672623,475.364807,6.948782,112.671478,462.926758,4.799051,83.841248,453.266815,34.091400,107.676788,475.372131,6.942900,112.667442,462.922760,13.370076,-17.036983,407.640961,50.510017,7.081521,414.099823,4.809435,-92.422791,388.718872,34.080582,-54.054096,378.731873,29.093185,-93.839485,370.554138,50.291534,-35.289600,390.394226,10.939278,-53.721107,394.780182,45.729561,-76.762627,380.139313,36.596420,-11.138233,392.711334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.434174,148.468460,569.748352,,,
7440,62.000000,-0.000349,-0.000530,-0.000137,1.000000,15.276648,101.395714,463.863861,4.796634,83.835205,453.298218,34.082981,107.678528,475.364410,6.950325,112.673347,462.928864,4.795444,83.843925,453.300354,34.092358,107.678627,475.369324,6.942111,112.664536,462.921783,13.371445,-17.039236,407.643280,50.512077,7.080026,414.099518,4.818118,-92.419487,388.722076,34.082642,-54.046711,378.736450,29.099569,-93.829048,370.539154,50.293423,-35.282372,390.394531,10.938225,-53.716747,394.758148,45.733215,-76.754242,380.130707,36.596935,-11.133624,392.717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.413635,148.463425,569.713257,,,
7441,62.008333,-0.000738,-0.000533,-0.000347,1.000000,15.273822,101.396378,463.867889,4.786503,83.832054,453.315857,34.082726,107.680244,475.363678,6.952236,112.676773,462.924103,4.786267,83.847809,453.320160,34.091972,107.679054,475.368439,6.942489,112.662300,462.913605,13.370970,-17.034575,407.642273,50.511429,7.082126,414.101746,4.821598,-92.417671,388.700836,34.083755,-54.033295,378.712097,29.110483,-93.823288,370.535950,50.294575,-35.276482,390.395355,10.946159,-53.712395,394.764984,45.737213,-76.744499,380.124268,36.598473,-11.130285,392.705139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.460693,148.012253,569.778442,,,
7442,62.016667,-0.000082,-0.000630,-0.000017,1.000000,15.275115,101.393906,463.844818,4.801447,83.836525,453.267700,34.077637,107.675110,475.352509,6.946263,112.670044,462.914154,4.795069,83.834221,453.253967,34.087456,107.681488,475.358734,6.943708,112.665085,462.911560,13.374019,-17.031826,407.637634,50.514519,7.085968,414.111389,4.832510,-92.406364,388.688049,34.090244,-54.030991,378.718445,29.116970,-93.806755,370.527557,50.294945,-35.273716,390.389130,10.946782,-53.709316,394.736664,45.742439,-76.728630,380.111511,36.599766,-11.123260,392.712280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.445099,147.992416,569.753967,,,
7443,62.025000,0.000158,-0.000639,0.000022,1.000000,15.278820,101.396194,463.854248,4.806695,83.843071,453.268524,34.080654,107.673340,475.365265,6.949109,112.672127,462.928894,4.798727,83.839355,453.263275,34.092110,107.679413,475.372955,6.945697,112.669846,462.926544,13.375089,-17.033474,407.633423,50.509331,7.092377,414.099243,4.836700,-92.398376,388.658356,34.087723,-54.011280,378.682739,29.122686,-93.796623,370.516907,50.295887,-35.259365,390.380646,10.953027,-53.702679,394.744110,45.741741,-76.709106,380.091675,36.602413,-11.117776,392.714661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,62.033333,-0.000807,-0.000404,-0.000423,1.000000,15.272223,101.398178,463.866943,4.779486,83.834030,453.320007,34.085056,107.680725,475.357025,6.952127,112.679726,462.923767,4.781635,83.852325,453.334076,34.088306,107.676628,475.355225,6.943586,112.665657,462.912323,13.374704,-17.028339,407.633545,50.511398,7.090283,414.109680,4.846704,-92.388763,388.646454,34.092270,-54.003796,378.679779,29.129110,-93.781273,370.486389,50.299320,-35.254978,390.391144,10.957175,-53.698654,394.735596,45.747215,-76.705338,380.091980,36.600422,-11.115446,392.712006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,62.041667,-0.000744,-0.000045,-0.000108,1.000000,15.275279,101.398270,463.859802,4.786049,83.828812,453.318207,34.092396,107.691254,475.337158,6.947392,112.674683,462.923981,4.784871,83.834999,453.319183,34.096912,107.692322,475.339569,6.944043,112.667450,462.920624,13.374095,-17.025000,407.629333,50.508850,7.090753,414.108917,4.852983,-92.386719,388.635162,34.100586,-54.004871,378.682739,29.127657,-93.767960,370.459503,50.297840,-35.252563,390.364258,10.957929,-53.695164,394.725067,45.752663,-76.700035,380.083557,36.603073,-11.114834,392.712280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
